tileid,class,quantile
201066,4,0.999
201067,4,1.0
201068,4,1.0
201069,4,1.0
201079,4,0.999
201080,4,1.0
201081,4,1.0
201082,4,1.0
201083,4,0.999
201084,4,1.0
201085,4,0.999
201086,4,0.975
201087,4,0.997
201088,4,1.0
201089,2,0.462
201090,4,1.0
201091,1,0.097
201092,2,0.126
201093,3,0.657
201094,4,1.0
201095,2,0.196
201096,2,0.426
201097,2,0.164
201098,4,0.918
201099,3,0.886
201101,4,1.0
201102,3,0.855
201103,4,1.0
201104,4,1.0
201105,4,1.0
201106,4,1.0
201107,4,1.0
201108,4,1.0
201109,4,1.0
201110,4,1.0
201111,4,1.0
201112,4,1.0
201113,4,1.0
201114,4,1.0
201115,3,0.882
201116,4,1.0
201117,4,0.996
201118,4,1.0
201119,4,1.0
201120,4,0.998
201121,4,0.996
201122,3,0.753
201123,4,0.94
201124,4,1.0
201125,2,0.362
201126,4,0.948
201127,2,0.215
201128,4,1.0
201129,4,0.942
201130,4,1.0
201133,4,1.0
201134,3,0.769
201135,2,0.443
201136,4,1.0
201137,1,0.004
201138,2,0.375
201141,3,0.892
201142,2,0.326
201145,4,0.949
201146,4,1.0
201147,3,0.891
201148,4,1.0
201149,3,0.893
201150,4,1.0
201151,2,0.38
201152,1,0.084
201154,3,0.519
201155,2,0.255
201156,1,0.076
201158,2,0.123
201159,2,0.221
201160,1,0.05
201161,1,0.082
201162,1,0.081
201163,4,1.0
201164,4,1.0
201165,2,0.147
201166,2,0.366
201167,2,0.16
201168,2,0.152
201169,1,0.009
201170,2,0.154
201171,2,0.155
201172,2,0.301
201177,3,0.853
201179,4,1.0
201180,2,0.117
201181,4,0.984
201186,2,0.163
201187,1,0.018
201190,2,0.236
201196,2,0.147
201207,2,0.332
201235,1,0.084
201236,1,0.005
201251,1,0.077
201252,1,0.066
201275,2,0.438
201385,4,1.0
201386,1,0.072
201531,1,0.051
201549,1,0.006
201550,1,0.017
201758,4,1.0
201759,4,1.0
201760,4,1.0
201761,4,1.0
201762,4,1.0
201763,4,1.0
201764,4,0.997
201770,1,0.013
201771,4,1.0
201772,2,0.497
201773,4,1.0
201774,4,1.0
201775,4,0.999
201776,2,0.337
201791,3,0.731
201792,4,1.0
201793,2,0.153
201794,3,0.623
201795,4,1.0
201796,2,0.184
201797,2,0.361
201798,2,0.496
201799,3,0.544
201800,4,1.0
201801,4,1.0
201802,2,0.415
201803,2,0.139
201804,2,0.159
201805,1,0.051
201806,3,0.896
201807,4,1.0
201808,4,0.959
201809,4,1.0
201810,4,1.0
201811,4,1.0
201812,4,1.0
201813,4,1.0
201814,4,1.0
201815,4,1.0
201816,4,1.0
201817,4,1.0
201818,4,1.0
201819,4,1.0
201820,4,1.0
201821,4,1.0
201822,4,1.0
201823,4,1.0
201824,4,0.93
201825,4,1.0
201826,4,1.0
201827,3,0.849
201828,4,0.955
201830,4,1.0
201831,4,1.0
201832,3,0.514
201833,3,0.862
201834,4,1.0
201836,4,1.0
201837,4,1.0
201838,4,1.0
201840,3,0.885
201842,2,0.387
201844,4,0.989
201845,2,0.174
201849,4,1.0
201851,4,0.961
201852,3,0.869
201853,4,0.921
201854,4,1.0
201855,4,1.0
201856,4,1.0
201857,2,0.37
201858,3,0.759
201860,4,1.0
201864,3,0.771
201865,4,1.0
201869,1,0.068
201870,4,0.994
201871,1,0.064
201872,4,1.0
201873,4,0.992
201874,2,0.122
201875,1,0.017
201876,2,0.288
201877,3,0.609
201879,1,0.07
201880,4,0.989
201881,2,0.15
201882,4,0.989
201884,2,0.31
201885,1,0.077
201886,1,0.062
201888,2,0.135
201889,2,0.362
201893,1,0.08
201895,2,0.367
201939,1,0.065
201944,1,0.099
201950,2,0.154
201951,2,0.111
201952,1,0.088
201959,2,0.139
201960,1,0.065
201962,1,0.096
202467,4,1.0
202468,4,1.0
202469,4,1.0
202470,4,1.0
202471,4,1.0
202472,4,1.0
202473,4,1.0
202478,2,0.223
202479,4,1.0
202481,4,1.0
202482,4,1.0
202483,4,1.0
202484,2,0.228
202502,4,1.0
202503,4,0.999
202504,3,0.556
202505,2,0.487
202506,2,0.421
202507,2,0.497
202508,2,0.101
202509,2,0.127
202510,2,0.218
202511,2,0.428
202512,1,0.063
202515,4,0.991
202516,4,1.0
202517,4,0.998
202518,4,1.0
202519,4,1.0
202520,4,1.0
202521,4,1.0
202522,3,0.737
202523,4,1.0
202524,4,1.0
202525,4,1.0
202526,4,1.0
202527,4,1.0
202528,4,1.0
202529,4,1.0
202530,4,1.0
202531,4,1.0
202532,4,1.0
202533,4,1.0
202534,4,1.0
202535,4,1.0
202536,4,1.0
202537,4,0.965
202538,3,0.766
202539,4,0.998
202540,4,0.996
202541,2,0.121
202542,4,1.0
202544,4,1.0
202545,3,0.862
202546,4,0.928
202553,2,0.389
202555,4,1.0
202556,4,1.0
202557,3,0.824
202558,2,0.299
202559,3,0.82
202560,3,0.541
202561,3,0.84
202562,4,0.935
202564,4,0.92
202565,3,0.87
202566,2,0.402
202568,4,0.917
202570,2,0.242
202571,4,1.0
202572,3,0.649
202574,2,0.362
202575,2,0.128
202576,3,0.648
202577,4,1.0
202578,2,0.113
202581,2,0.131
202582,2,0.139
202584,1,0.024
202585,2,0.391
202586,2,0.297
202589,4,1.0
202591,2,0.161
202592,2,0.103
202593,2,0.102
202594,2,0.112
202595,4,1.0
202596,3,0.877
202597,2,0.388
202603,1,0.086
202607,2,0.397
202608,2,0.101
202651,1,0.081
202656,2,0.244
202657,2,0.144
203177,4,1.0
203178,4,1.0
203179,4,1.0
203180,4,1.0
203181,1,0.059
203185,2,0.25
203186,4,1.0
203187,4,1.0
203188,4,1.0
203189,2,0.207
203190,1,0.013
203209,3,0.539
203210,4,1.0
203211,4,1.0
203212,4,1.0
203215,4,0.904
203216,4,0.999
203228,4,0.93
203229,3,0.809
203233,4,0.931
203234,3,0.815
203236,3,0.681
203238,4,1.0
203239,4,0.998
203240,4,1.0
203241,4,1.0
203242,4,1.0
203243,4,1.0
203244,4,1.0
203247,4,1.0
203248,4,1.0
203253,4,1.0
203254,4,1.0
203255,4,1.0
203256,4,0.903
203257,1,0.058
203264,4,0.934
203265,4,0.935
203266,4,1.0
203267,4,1.0
203268,3,0.879
203269,3,0.844
203270,3,0.889
203271,4,0.901
203272,2,0.161
203275,2,0.329
203279,1,0.087
203280,4,1.0
203282,2,0.397
203283,1,0.093
203285,2,0.414
203286,1,0.084
203288,4,1.0
203289,3,0.899
203290,1,0.089
203292,4,0.996
203294,4,0.967
203295,4,1.0
203297,2,0.192
203298,2,0.373
203299,2,0.414
203300,2,0.234
203301,4,0.977
203302,3,0.674
203303,2,0.358
203304,3,0.744
203305,2,0.12
203306,3,0.891
203309,2,0.242
203313,2,0.11
203315,2,0.241
203331,2,0.135
203335,2,0.104
203338,4,0.995
203339,1,0.007
203340,1,0.099
203357,1,0.1
203358,1,0.013
203359,2,0.143
203364,1,0.078
203365,2,0.175
203394,2,0.244
203663,1,0.043
203886,3,0.831
203887,4,1.0
203891,2,0.295
203893,4,1.0
203897,2,0.46
203917,1,0.051
203918,4,1.0
203919,4,1.0
203920,4,1.0
203921,4,0.999
203922,4,1.0
203923,4,0.999
203924,4,1.0
203925,4,0.999
203926,3,0.597
203927,4,0.911
203928,4,1.0
203930,3,0.824
203943,3,0.829
203944,4,1.0
203945,4,1.0
203946,4,1.0
203947,4,1.0
203948,4,1.0
203949,4,0.96
203950,4,1.0
203951,4,1.0
203952,4,1.0
203956,3,0.812
203958,2,0.419
203960,4,0.941
203961,3,0.836
203966,1,0.064
203967,4,0.996
203969,3,0.69
203972,4,0.968
203973,4,1.0
203974,4,0.997
203975,4,1.0
203976,4,0.993
203977,4,1.0
203978,3,0.815
203979,4,0.909
203981,4,1.0
203982,4,0.991
203984,3,0.667
203985,1,0.032
203987,2,0.34
203988,2,0.322
203989,2,0.428
203992,4,0.916
203993,4,0.943
203994,4,0.996
203995,3,0.897
203996,4,0.93
203997,2,0.425
203998,4,1.0
203999,4,0.993
204001,2,0.32
204002,2,0.107
204003,4,1.0
204004,1,0.096
204005,4,1.0
204006,4,1.0
204007,4,1.0
204008,4,1.0
204009,2,0.105
204010,4,0.909
204011,2,0.445
204012,2,0.107
204018,1,0.062
204019,2,0.269
204020,2,0.174
204021,1,0.027
204022,1,0.098
204023,1,0.001
204024,2,0.182
204031,2,0.194
204047,1,0.034
204050,1,0.092
204057,1,0.096
204066,1,0.004
204067,2,0.427
204068,2,0.114
204072,1,0.033
204073,2,0.159
204080,2,0.101
204599,2,0.473
204600,1,0.018
204601,3,0.596
204602,2,0.102
204603,4,1.0
204604,4,1.0
204625,4,1.0
204626,4,1.0
204627,4,1.0
204628,4,0.999
204629,2,0.316
204631,4,1.0
204632,4,1.0
204633,1,0.038
204634,1,0.012
204635,4,1.0
204636,4,1.0
204637,4,1.0
204651,4,1.0
204652,4,1.0
204653,4,1.0
204654,4,1.0
204655,4,0.912
204656,4,1.0
204657,4,0.999
204658,4,1.0
204659,4,1.0
204660,4,1.0
204661,4,0.922
204662,2,0.354
204666,4,1.0
204678,4,0.995
204680,4,0.999
204681,4,1.0
204682,4,0.994
204683,1,0.01
204684,1,0.002
204685,3,0.533
204686,3,0.823
204687,4,0.952
204688,4,0.907
204690,2,0.111
204692,4,0.929
204693,2,0.123
204694,4,1.0
204695,2,0.245
204696,4,1.0
204697,4,1.0
204698,3,0.699
204699,2,0.368
204700,2,0.354
204701,4,0.948
204702,4,1.0
204703,4,0.997
204704,4,0.998
204705,3,0.865
204706,2,0.182
204707,1,0.004
204708,4,1.0
204709,3,0.695
204710,4,1.0
204711,3,0.828
204712,2,0.166
204713,3,0.879
204714,4,1.0
204715,4,0.998
204716,2,0.34
204717,4,1.0
204718,2,0.35
204719,2,0.126
204720,2,0.107
204725,2,0.28
204730,1,0.027
204778,1,0.081
204781,1,0.088
204787,2,0.259
204789,2,0.274
204794,1,0.036
204798,1,0.081
205075,2,0.133
205309,3,0.666
205310,3,0.618
205311,2,0.305
205333,4,1.0
205334,4,1.0
205335,4,1.0
205336,4,1.0
205337,2,0.492
205338,3,0.775
205341,3,0.848
205342,4,1.0
205343,4,1.0
205344,4,1.0
205345,3,0.876
205346,3,0.698
205347,4,1.0
205348,3,0.796
205359,4,1.0
205360,4,1.0
205361,4,1.0
205362,4,1.0
205363,4,1.0
205364,4,1.0
205365,4,1.0
205366,4,1.0
205368,4,1.0
205377,1,0.061
205378,2,0.284
205385,2,0.436
205386,4,1.0
205387,4,1.0
205388,4,0.925
205389,4,0.923
205390,4,1.0
205391,3,0.652
205392,3,0.654
205393,3,0.831
205394,2,0.192
205395,2,0.436
205396,4,0.955
205397,2,0.193
205398,4,0.956
205399,2,0.282
205400,2,0.372
205401,1,0.079
205402,4,0.996
205403,2,0.16
205404,1,0.035
205405,4,0.902
205409,4,1.0
205410,4,1.0
205411,2,0.184
205412,4,1.0
205413,2,0.362
205414,4,0.971
205415,2,0.408
205416,4,0.932
205417,4,0.954
205418,4,0.926
205419,1,0.095
205421,2,0.435
205422,2,0.445
205424,2,0.485
205425,2,0.186
205426,2,0.354
205428,2,0.387
205437,1,0.028
205438,2,0.121
205440,2,0.173
205442,1,0.078
205444,2,0.124
205450,1,0.092
205455,1,0.091
205486,2,0.139
205487,4,0.996
205488,1,0.022
205492,2,0.295
205497,2,0.454
205501,4,1.0
205502,2,0.159
205503,2,0.208
205506,1,0.04
205508,3,0.711
205519,3,0.645
205520,2,0.157
205802,1,0.006
206018,4,1.0
206019,4,1.0
206041,4,1.0
206042,4,1.0
206043,4,1.0
206044,4,1.0
206045,4,1.0
206049,3,0.63
206050,3,0.892
206052,4,1.0
206054,2,0.357
206056,3,0.757
206057,2,0.284
206068,4,1.0
206071,4,1.0
206072,3,0.869
206073,4,1.0
206074,4,1.0
206095,4,1.0
206096,4,0.922
206097,4,0.933
206098,2,0.435
206099,2,0.224
206100,4,0.944
206101,4,1.0
206102,2,0.395
206103,4,1.0
206104,4,1.0
206105,2,0.402
206106,2,0.179
206107,2,0.205
206108,4,1.0
206111,3,0.817
206112,4,1.0
206113,2,0.122
206120,2,0.311
206121,4,1.0
206122,4,1.0
206123,4,1.0
206129,2,0.46
206130,4,0.978
206131,3,0.841
206132,4,1.0
206133,2,0.124
206140,2,0.109
206143,2,0.114
206144,1,0.028
206145,2,0.237
206146,1,0.003
206147,2,0.285
206148,2,0.116
206149,2,0.106
206150,1,0.092
206156,2,0.111
206157,2,0.287
206194,1,0.036
206236,1,0.043
206724,4,1.0
206727,4,1.0
206728,3,0.666
206752,4,1.0
206753,4,1.0
206757,3,0.783
206760,2,0.206
206761,3,0.665
206762,3,0.656
206763,3,0.626
206765,3,0.631
206769,4,1.0
206776,3,0.548
206781,4,0.974
206782,4,1.0
206783,4,1.0
206789,4,0.998
206802,2,0.443
206811,2,0.499
206812,3,0.87
206814,2,0.461
206815,2,0.498
206816,2,0.146
206817,1,0.087
206840,3,0.502
206846,3,0.53
206847,3,0.555
206853,1,0.037
206854,4,1.0
206855,3,0.515
206856,2,0.139
206860,2,0.142
206863,2,0.215
206864,2,0.195
207432,4,0.913
207434,2,0.219
207464,1,0.039
207465,3,0.618
207466,4,0.918
207467,4,1.0
207469,2,0.24
207470,2,0.226
207472,1,0.097
207477,2,0.183
207491,4,1.0
207497,2,0.218
207500,4,0.929
207503,2,0.115
207508,4,0.998
207509,2,0.144
207510,3,0.528
207514,3,0.572
207517,3,0.593
207520,4,0.924
207521,4,1.0
207522,3,0.833
207523,4,1.0
207546,2,0.347
207547,4,1.0
207548,3,0.592
207550,1,0.082
207551,2,0.325
207552,3,0.502
207553,2,0.199
207554,4,1.0
207560,1,0.032
207561,2,0.265
207564,2,0.136
207567,2,0.315
207646,2,0.307
208164,1,0.023
208166,4,0.992
208171,3,0.699
208172,3,0.785
208173,1,0.083
208174,4,1.0
208175,2,0.389
208176,2,0.227
208177,4,1.0
208178,4,1.0
208179,2,0.346
208180,2,0.325
208197,4,1.0
208198,4,1.0
208200,4,1.0
208202,4,0.991
208211,4,1.0
208215,2,0.117
208216,1,0.094
208226,2,0.247
208239,1,0.051
208245,4,1.0
208247,4,0.976
208248,3,0.56
208254,2,0.15
208258,2,0.134
208260,2,0.148
208261,1,0.017
208262,2,0.143
208264,1,0.043
208268,2,0.118
208270,2,0.108
208285,2,0.119
208314,2,0.124
208333,2,0.336
208868,3,0.644
208884,3,0.828
208885,4,1.0
208886,4,1.0
208887,3,0.814
208889,1,0.054
208890,2,0.191
208891,4,0.993
208916,3,0.59
208919,3,0.591
208928,1,0.057
208955,4,1.0
208956,2,0.28
208957,2,0.32
208961,2,0.139
208966,2,0.115
208972,2,0.12
208975,1,0.062
208976,2,0.148
209575,2,0.233
209584,1,0.077
209585,2,0.226
209586,2,0.317
209587,2,0.288
209591,1,0.053
209593,2,0.258
209595,2,0.274
209596,4,1.0
209597,2,0.249
209598,4,1.0
209599,3,0.563
209600,1,0.019
209601,2,0.147
209613,4,1.0
209614,4,0.954
209615,4,1.0
209617,4,0.986
209619,2,0.478
209621,3,0.586
209622,3,0.874
209623,4,0.996
209624,3,0.539
209625,2,0.262
209627,2,0.117
209628,2,0.132
209629,2,0.338
209640,2,0.215
209641,3,0.592
209642,4,1.0
209644,2,0.272
209645,2,0.116
209678,2,0.381
210283,4,0.906
210292,2,0.102
210293,2,0.371
210294,1,0.019
210295,4,0.966
210305,2,0.295
210306,2,0.472
210307,4,0.94
210308,3,0.893
210309,4,1.0
210331,3,0.624
210332,4,0.989
210333,1,0.002
210334,1,0.017
210335,2,0.286
210337,3,0.587
210339,2,0.141
210386,2,0.131
210393,2,0.152
210394,2,0.144
210574,4,1.0
210991,3,0.842
211001,4,1.0
211003,4,1.0
211011,2,0.106
211025,3,0.884
211026,4,1.0
211027,4,1.0
211028,4,1.0
211029,4,1.0
211030,3,0.831
211031,2,0.307
211032,4,1.0
211034,1,0.096
211040,4,1.0
211041,4,0.961
211042,3,0.857
211710,4,1.0
211711,4,1.0
211712,4,1.0
211720,3,0.761
211722,2,0.309
211723,1,0.097
211732,4,1.0
211733,4,1.0
211734,4,1.0
211735,4,1.0
211736,4,1.0
211737,3,0.614
211738,4,1.0
211739,4,1.0
211740,4,1.0
211741,4,1.0
211742,4,1.0
211743,4,1.0
211746,2,0.14
211834,2,0.245
211841,1,0.074
211842,2,0.201
212097,1,0.075
212439,2,0.192
212440,4,1.0
212441,4,1.0
212442,4,1.0
212443,4,1.0
212444,3,0.713
212445,4,1.0
212448,4,1.0
212453,4,1.0
212454,4,1.0
212481,2,0.425
212490,2,0.182
212491,1,0.076
212523,2,0.167
212542,3,0.666
212543,1,0.056
213139,4,1.0
213151,4,1.0
213152,4,1.0
213159,4,1.0
213173,3,0.613
213206,2,0.229
213364,1,0.057
213825,1,0.034
213847,3,0.591
213855,4,1.0
213856,4,1.0
213857,4,1.0
213864,4,1.0
213868,4,1.0
213943,3,0.758
214072,1,0.071
214563,4,1.0
214564,4,1.0
214565,4,1.0
214566,4,1.0
214576,4,0.998
214580,3,0.591
215249,1,0.088
215258,3,0.848
215266,4,0.939
215272,4,0.941
215273,4,1.0
215274,4,1.0
215379,2,0.472
215977,2,0.167
215982,4,1.0
215983,4,0.99
216044,2,0.182
216601,1,0.009
216700,4,1.0
216726,3,0.801
217057,4,1.0
217394,4,0.964
217403,4,0.978
217404,4,1.0
217432,2,0.166
217433,2,0.232
217434,2,0.273
218103,4,0.992
218111,1,0.065
218112,1,0.044
218175,2,0.336
218812,4,1.0
218813,2,0.167
218817,4,0.996
218818,4,0.963
219528,1,0.053
219630,2,0.363
223083,2,0.377
223901,3,0.513
224470,2,0.235
