tileid,class_1000,quantile_1000,class_rybski,quantile_rybski,class_marco,quantile_marco,class_truth,quantile_truth
192629,1,0.035,1,0.009000000000000001,1,0.035,2,0.10099999999999999
192630,1,0.021,1,0.005,1,0.006999999999999999,1,0.012
192631,1,0.02,1,0.011000000000000001,1,0.07,2,0.106
192633,4,0.937,2,0.237,3,0.7,4,0.9890000000000001
192634,3,0.529,2,0.158,3,0.508,3,0.857
192635,4,0.935,2,0.237,2,0.395,4,0.917
192636,2,0.26899999999999996,1,0.051,2,0.222,2,0.32899999999999996
192637,2,0.29100000000000004,1,0.057,1,0.068,2,0.353
192638,2,0.282,1,0.046,1,0.078,2,0.281
192639,2,0.43799999999999994,2,0.131,2,0.349,3,0.607
192640,1,0.07200000000000001,1,0.040999999999999995,1,0.053,2,0.126
192641,2,0.324,2,0.145,2,0.15,2,0.129
192642,1,0.096,1,0.031,1,0.08199999999999999,2,0.20800000000000002
192643,3,0.6779999999999999,1,0.039,2,0.237,3,0.503
192644,2,0.43200000000000005,2,0.22899999999999998,3,0.629,3,0.6779999999999999
192645,3,0.627,1,0.08800000000000001,4,0.998,3,0.83
192647,2,0.337,1,0.018000000000000002,1,0.095,2,0.127
192648,1,0.01,1,0.018000000000000002,1,0.028999999999999998,1,0.025
192649,2,0.107,1,0.066,2,0.156,2,0.3
192650,1,0.008,1,0.016,1,0.017,1,0.02
192651,1,0.013999999999999999,1,0.012,1,0.09,1,0.057
192652,1,0.012,1,0.002,1,0.003,1,0.006
192653,1,0.008,1,0.01,1,0.025,1,0.022000000000000002
192654,1,0.08900000000000001,1,0.031,1,0.055999999999999994,2,0.154
192655,2,0.182,1,0.04,1,0.031,2,0.14300000000000002
192656,2,0.217,2,0.155,1,0.068,2,0.24
192657,1,0.099,1,0.045,1,0.086,1,0.08199999999999999
192676,2,0.124,1,0.062,2,0.142,1,0.08900000000000001
192817,4,0.902,1,0.075,3,0.847,3,0.652
192818,2,0.14,1,0.055999999999999994,2,0.223,2,0.272
192819,1,0.057999999999999996,1,0.039,2,0.10400000000000001,2,0.149
192820,2,0.22399999999999998,1,0.023,2,0.175,1,0.062
192821,4,0.978,2,0.192,3,0.778,3,0.885
192822,4,1.0,1,0.037000000000000005,2,0.179,2,0.327
192823,3,0.8859999999999999,1,0.079,3,0.899,4,0.9790000000000001
192824,2,0.171,1,0.053,2,0.237,2,0.243
192825,2,0.18100000000000002,1,0.057,2,0.244,2,0.27899999999999997
192826,2,0.179,1,0.037000000000000005,2,0.171,2,0.18
192827,2,0.32,1,0.045,2,0.14400000000000002,2,0.171
192831,3,0.579,2,0.205,2,0.183,2,0.21899999999999997
192833,1,0.023,1,0.057,2,0.11800000000000001,1,0.054000000000000006
192834,1,0.066,1,0.051,2,0.11,2,0.11900000000000001
192835,2,0.44799999999999995,1,0.052000000000000005,2,0.222,2,0.272
192836,1,0.043,1,0.03,2,0.147,2,0.126
192837,1,0.04,1,0.055999999999999994,1,0.038,2,0.129
192838,4,0.9540000000000001,3,0.5710000000000001,3,0.85,4,1.0
192839,4,1.0,3,0.5579999999999999,4,1.0,4,1.0
192840,2,0.24600000000000002,2,0.20600000000000002,3,0.721,3,0.7020000000000001
193035,3,0.802,2,0.14,2,0.441,3,0.633
193036,1,0.02,1,0.015,1,0.027000000000000003,1,0.033
193037,2,0.47700000000000004,2,0.146,2,0.366,3,0.6709999999999999
193045,2,0.305,2,0.113,2,0.295,3,0.556
193046,2,0.109,1,0.049,2,0.11,1,0.059000000000000004
193047,2,0.203,2,0.107,2,0.155,2,0.18899999999999997
193086,2,0.145,1,0.099,2,0.303,2,0.152
193087,1,0.078,1,0.027999999999999997,1,0.024,1,0.053
193088,1,0.08,1,0.03,2,0.128,1,0.092
193095,2,0.348,3,0.892,3,0.628,3,0.534
193141,2,0.252,2,0.124,2,0.247,2,0.22699999999999998
193175,2,0.365,1,0.081,2,0.129,2,0.16899999999999998
193272,2,0.27899999999999997,1,0.098,2,0.247,3,0.735
193273,4,0.9540000000000001,1,0.057,4,1.0,4,1.0
193274,2,0.16,1,0.034,2,0.218,4,0.92
193275,4,1.0,1,0.067,4,1.0,4,1.0
193276,4,0.997,1,0.098,4,1.0,4,1.0
193277,4,1.0,2,0.111,4,1.0,4,1.0
193278,4,1.0,2,0.106,4,1.0,4,1.0
193279,4,1.0,2,0.10099999999999999,2,0.303,4,1.0
193280,4,0.982,2,0.12,3,0.738,4,1.0
193281,2,0.345,1,0.085,4,1.0,4,0.996
193282,4,0.996,2,0.10099999999999999,4,1.0,4,1.0
193283,2,0.107,1,0.063,2,0.192,2,0.462
193284,1,0.059000000000000004,1,0.04,1,0.03,1,0.07400000000000001
193285,3,0.767,2,0.125,2,0.415,4,0.998
193286,4,0.99,2,0.11599999999999999,3,0.7,4,0.9990000000000001
193287,3,0.764,1,0.055,3,0.792,4,0.993
193288,2,0.174,1,0.031,2,0.107,2,0.105
193289,1,0.079,1,0.054000000000000006,1,0.035,2,0.295
193290,3,0.506,1,0.054000000000000006,1,0.084,2,0.44
193291,2,0.226,1,0.051,2,0.43200000000000005,2,0.46399999999999997
193292,2,0.158,1,0.057,1,0.095,3,0.612
193293,2,0.29100000000000004,1,0.052000000000000005,2,0.37200000000000005,3,0.628
193294,2,0.419,1,0.023,2,0.10400000000000001,2,0.342
193295,1,0.054000000000000006,1,0.004,1,0.005,1,0.017
193296,1,0.079,1,0.013999999999999999,1,0.023,1,0.03
193297,2,0.11900000000000001,1,0.021,1,0.057,2,0.37200000000000005
193298,1,0.027000000000000003,1,0.019,1,0.019,2,0.12300000000000001
193299,1,0.005,1,0.015,1,0.025,1,0.067
193300,1,0.047,1,0.013999999999999999,1,0.06,2,0.42700000000000005
193301,2,0.21100000000000002,1,0.049,2,0.12300000000000001,3,0.787
193302,1,0.013000000000000001,1,0.013999999999999999,1,0.042,2,0.287
193303,1,0.012,1,0.017,1,0.042,2,0.182
193304,2,0.251,1,0.021,2,0.191,2,0.49
193305,2,0.127,1,0.057,2,0.19899999999999998,3,0.867
193306,2,0.20800000000000002,1,0.057,2,0.24600000000000002,3,0.872
193307,4,0.941,1,0.078,4,1.0,4,1.0
193308,2,0.287,2,0.109,2,0.414,4,0.993
193309,4,0.99,2,0.23,4,0.9890000000000001,4,1.0
193312,2,0.354,2,0.21100000000000002,2,0.33299999999999996,3,0.748
193313,1,0.04,1,0.005,1,0.013000000000000001,1,0.062
193314,1,0.049,1,0.01,1,0.011000000000000001,1,0.037000000000000005
193315,1,0.08,1,0.012,1,0.021,1,0.033
193316,1,0.006999999999999999,1,0.015,1,0.004,1,0.027000000000000003
193317,1,0.004,1,0.004,1,0.004,1,0.033
193318,1,0.013000000000000001,1,0.004,1,0.01,1,0.019
193319,1,0.012,1,0.003,1,0.004,1,0.015
193320,1,0.051,1,0.012,1,0.005,1,0.025
193321,1,0.061,1,0.009000000000000001,1,0.002,1,0.043
193322,2,0.11199999999999999,1,0.013999999999999999,1,0.024,1,0.038
193323,1,0.086,1,0.027999999999999997,1,0.067,2,0.10300000000000001
193324,1,0.01,1,0.019,1,0.012,1,0.039
193325,1,0.043,1,0.008,1,0.01,1,0.03
193326,1,0.069,1,0.013000000000000001,1,0.035,1,0.064
193327,1,0.018000000000000002,1,0.01,1,0.051,2,0.10800000000000001
193328,1,0.019,1,0.008,1,0.073,1,0.073
193329,2,0.10099999999999999,1,0.034,1,0.08,2,0.162
193332,1,0.027000000000000003,1,0.047,1,0.054000000000000006,2,0.302
193333,1,0.051,1,0.013999999999999999,1,0.083,2,0.45
193334,2,0.317,1,0.008,2,0.33899999999999997,3,0.76
193335,2,0.424,2,0.145,3,0.525,3,0.8029999999999999
193336,1,0.033,1,0.005,1,0.015,1,0.051
193337,2,0.11599999999999999,1,0.015,1,0.011000000000000001,1,0.073
193338,1,0.08900000000000001,1,0.011000000000000001,1,0.077,2,0.20800000000000002
193339,4,1.0,4,1.0,4,1.0,4,1.0
193340,4,1.0,3,0.8190000000000001,4,1.0,4,1.0
193341,4,0.9279999999999999,2,0.278,4,0.905,4,1.0
193342,2,0.45,2,0.245,3,0.537,3,0.7390000000000001
193343,2,0.324,1,0.011000000000000001,2,0.252,2,0.171
193344,4,0.924,2,0.257,2,0.40399999999999997,4,0.9209999999999999
193345,3,0.698,2,0.136,3,0.5579999999999999,3,0.747
193346,2,0.311,1,0.052000000000000005,2,0.19399999999999998,3,0.598
193347,1,0.002,1,0.0,1,0.013000000000000001,1,0.009000000000000001
193348,2,0.132,1,0.017,2,0.259,2,0.305
193349,1,0.015,1,0.013000000000000001,1,0.045,1,0.055
193350,2,0.344,1,0.015,2,0.251,2,0.14800000000000002
193351,1,0.006,1,0.002,1,0.006,1,0.008
193352,4,0.934,2,0.23399999999999999,4,0.9440000000000001,4,0.9940000000000001
193353,3,0.516,1,0.059000000000000004,1,0.094,3,0.537
193355,2,0.22399999999999998,1,0.05,1,0.081,2,0.33299999999999996
193356,1,0.009000000000000001,1,0.013000000000000001,1,0.006,1,0.018000000000000002
193357,2,0.128,1,0.017,2,0.129,2,0.16
193358,2,0.45,2,0.152,2,0.447,2,0.326
193360,2,0.149,1,0.016,1,0.083,2,0.11
193361,1,0.009000000000000001,1,0.017,1,0.023,1,0.011000000000000001
193362,1,0.099,1,0.036000000000000004,1,0.040999999999999995,2,0.146
193363,2,0.10800000000000001,1,0.051,2,0.156,2,0.156
193365,1,0.035,1,0.031,1,0.034,1,0.039
193367,1,0.08800000000000001,1,0.028999999999999998,2,0.172,2,0.102
193416,1,0.08199999999999999,1,0.066,1,0.062,1,0.059000000000000004
193494,2,0.142,2,0.188,2,0.132,1,0.053
193526,4,0.986,1,0.055,3,0.586,2,0.259
193527,1,0.07,1,0.063,1,0.039,2,0.198
193528,2,0.466,1,0.061,2,0.11599999999999999,2,0.276
193529,2,0.188,1,0.053,1,0.08,2,0.27699999999999997
193530,3,0.669,1,0.043,2,0.256,2,0.41
193531,2,0.332,1,0.049,2,0.226,2,0.46
193532,2,0.4,1,0.057,2,0.39299999999999996,2,0.48200000000000004
193533,3,0.7929999999999999,1,0.081,3,0.654,3,0.731
193534,1,0.061,1,0.05,2,0.414,2,0.294
193538,2,0.255,2,0.142,2,0.226,2,0.27699999999999997
193542,2,0.161,1,0.067,2,0.113,2,0.18100000000000002
193543,1,0.08,1,0.051,2,0.102,2,0.204
193545,2,0.287,1,0.042,2,0.16899999999999998,2,0.23600000000000002
193546,2,0.23199999999999998,1,0.08,2,0.14,3,0.7020000000000001
193547,4,1.0,4,1.0,4,1.0,4,1.0
193549,4,1.0,4,0.992,4,1.0,4,1.0
193550,2,0.43,2,0.147,2,0.331,2,0.28
193742,2,0.156,2,0.10800000000000001,2,0.133,2,0.127
193743,2,0.201,2,0.135,2,0.237,2,0.24
193744,2,0.396,1,0.076,2,0.17600000000000002,2,0.267
193757,1,0.076,1,0.027000000000000003,1,0.083,1,0.079
193760,3,0.679,1,0.087,2,0.35200000000000004,2,0.439
193781,3,0.8390000000000001,4,0.951,3,0.889,4,0.9359999999999999
193786,2,0.239,2,0.147,3,0.505,2,0.21
193810,2,0.121,1,0.06,2,0.27899999999999997,2,0.131
193833,1,0.075,1,0.040999999999999995,1,0.064,1,0.059000000000000004
193846,2,0.473,2,0.11800000000000001,2,0.358,2,0.19
193979,2,0.486,1,0.066,3,0.85,3,0.58
193980,4,0.996,1,0.085,4,1.0,4,1.0
193981,4,1.0,2,0.107,4,1.0,4,1.0
193982,4,1.0,2,0.107,4,1.0,4,1.0
193983,4,1.0,1,0.092,4,1.0,4,1.0
193984,4,1.0,1,0.091,4,1.0,4,1.0
193985,3,0.64,1,0.079,4,0.9990000000000001,4,0.976
193986,4,1.0,1,0.094,4,1.0,4,1.0
193987,4,1.0,1,0.099,4,1.0,4,1.0
193988,4,1.0,2,0.10400000000000001,4,1.0,4,1.0
193989,4,0.993,2,0.11,4,0.9490000000000001,4,1.0
193990,4,1.0,2,0.114,4,1.0,4,1.0
193991,1,0.08900000000000001,1,0.049,3,0.53,3,0.501
193992,1,0.035,1,0.021,1,0.062,2,0.174
193993,2,0.11,1,0.018000000000000002,1,0.098,2,0.278
193994,1,0.027999999999999997,1,0.018000000000000002,1,0.066,2,0.27699999999999997
193995,2,0.10099999999999999,1,0.026000000000000002,1,0.036000000000000004,2,0.38799999999999996
193996,1,0.02,1,0.027999999999999997,1,0.033,2,0.166
193997,1,0.045,1,0.019,1,0.053,1,0.07
193998,2,0.309,1,0.022000000000000002,2,0.11699999999999999,2,0.363
193999,2,0.25,1,0.064,2,0.126,2,0.34600000000000003
194000,2,0.158,1,0.053,1,0.042,2,0.39899999999999997
194001,2,0.12300000000000001,1,0.016,2,0.41,2,0.33399999999999996
194002,2,0.312,1,0.055999999999999994,2,0.35700000000000004,4,0.938
194003,1,0.08199999999999999,1,0.02,1,0.028999999999999998,2,0.122
194004,1,0.032,1,0.006,1,0.013000000000000001,1,0.034
194005,1,0.094,1,0.024,1,0.096,2,0.382
194006,1,0.026000000000000002,1,0.011000000000000001,1,0.004,1,0.044000000000000004
194007,1,0.02,1,0.006,1,0.005,1,0.037000000000000005
194008,2,0.113,1,0.006,1,0.006999999999999999,1,0.028999999999999998
194009,1,0.09,1,0.01,1,0.003,1,0.045
194010,1,0.05,1,0.006999999999999999,1,0.008,1,0.03
194011,1,0.006,1,0.001,1,0.004,1,0.02
194012,1,0.021,1,0.005,1,0.027999999999999997,1,0.021
194013,2,0.45299999999999996,1,0.053,4,0.9990000000000001,4,1.0
